[Билет 10: Автоэнкодеры: VAE, ELBO, CVAE] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Проблема AE:</strong> Детерминированное сжатие $x \to z$ создаёт разрывы в латенте. VAE задаёт вероятностное отображение $q_\phi(z|x) = \mathcal{N}(\mu, \Sigma)$.</li><li><strong>Вывод ELBO:</strong> По неравенству Йенсена $\log p(x) \ge \text{ELBO} = \mathbb{E}_{q}[\log p_\theta(x|z)] - D_{\text{KL}}(q_\phi(z|x) \parallel p(z))$. Зазор равен $D_{\text{KL}}(q \parallel p(z|x))$.</li><li><strong>Аналитический KL:</strong> $D_{\text{KL}} = -\frac{1}{2}\sum (1 + \log\sigma_j^2 - \mu_j^2 - \sigma_j^2)$. Предсказание $\log\sigma^2$ обеспечивает $\sigma > 0$.</li><li><strong>Репараметризация:</strong> $z = \mu(x) + \sigma(x) \odot \epsilon$, $\epsilon \sim \mathcal{N}(0, I)$ сохраняет дифференцируемость для Backpropagation.</li><li><strong>CVAE:</strong> Конкатенация метки $y$ на входах энкодера $q(z|x,y)$ и декодера $p(x|z,y)$ для условного синтеза.</li><li><strong>Модификации:</strong> Posterior Collapse (KL Annealing/Free Bits), $\beta$-VAE для Disentanglement, VQ-VAE с Codebook (базис Stable Diffusion).</li></ol>	AI_Course Block_B Cheatsheet Ticket_10
[Билет 11: Генеративные модели: GAN] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Суть и идея:</strong> Игровая постановка: $G(z)$ создаёт фейки, $D(x)$ отличает от реальных данных. Явной плотности $p(x)$ нет.</li><li><strong>Минимаксная игра:</strong> $\min_G \max_D V(D, G) = \mathbb{E}[\log D(x)] + \mathbb{E}[\log(1 - D(G(z)))]$. $D$ максимизирует классификацию, $G$ минимизирует.</li><li><strong>Оптимальный дискриминатор:</strong> $D^*(x) = \frac{p_{\text{data}}}{p_{\text{data}} + p_g}$. Равновесие по Нэшу при $p_g = p_{\text{data}}, D^* = 1/2, V = -\log 4$.</li><li><strong>Non-Saturating Loss:</strong> $-\log D(G(z))$ предотвращает затухание градиента на старте ($-\frac{1}{D} \to -\infty$).</li><li><strong>Проблемы обучения:</strong> Mode Collapse (генерация одной моды), осцилляции, затухание градиентов из-за непересекающихся многообразий ($D_{\text{JS}} = \text{const}$).</li><li><strong>WGAN:</strong> 1-Вассерштейн $W(p_{\text{data}}, p_g) = \sup_{\|f\|_L \le 1} \mathbb{E}[f(x)] - \mathbb{E}[f(G(z))]$. Обеспечивает непрерывный градиент.</li><li><strong>WGAN-GP:</strong> Штраф за градиент $\|\nabla_{\hat{x}} D(\hat{x})\|_2 \approx 1$ на интерполяциях $\hat{x}$ вместо клиппинга весов. LayerNorm/InstanceNorm вместо BatchNorm.</li><li><strong>DCGAN:</strong> Свёртки со страйдом, BatchNorm, LeakyReLU в $D$, ReLU + Tanh в $G$.</li><li><strong>StyleGAN:</strong> Mapping $z \to w \in \mathcal{W}$, константный вход, AdaIN модуляция стилей, распутанное пространство признаков.</li><li><strong>CycleGAN:</strong> Непарный перенос стилей через Cycle Consistency $\|F(G(x)) - x\|_1 + \|G(F(y)) - y\|_1$.</li><li><strong>Метрики: IS:</strong> Inception Score оценивает чёткость $p(y|x)$ и разнообразие $p(y)$, но не сравнивает с реальным датасетом.</li><li><strong>Метрики: FID:</strong> Fréchet Inception Distance — расстояние между Гауссианами признаков слоя pool3 Inception-v3: $\|\mu_r - \mu_g\|^2 + \text{Tr}(\Sigma_r + \Sigma_g - 2\sqrt{\Sigma_r\Sigma_g})$.</li></ol>	AI_Course Block_B Cheatsheet Ticket_11
[Билет 12 (ч.1): Диффузионные модели] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Суть и идея:</strong> Прямой процесс зашумляет $x_0 \to x_T \sim \mathcal{N}(0, I)$, обратный процесс (U-Net) пошагово очищает шум, генерируя новые объекты.</li><li><strong>Прямой процесс:</strong> Марковская цепь $q(x_t|x_{t-1}) = \mathcal{N}(\sqrt{1-\beta_t}x_{t-1}, \beta_t I)$ без обучаемых параметров.</li><li><strong>Трюк с $\bar{\alpha}_t$:</strong> Замкнутая формула $x_t = \sqrt{\bar{\alpha}_t}x_0 + \sqrt{1-\bar{\alpha}_t}\epsilon$, где $\bar{\alpha}_t = \prod (1-\beta_s)$. Вычисляется за 1 шаг.</li><li><strong>Обратный процесс:</strong> Апостериорный шаг при известном $x_0$ является Гауссианом $q(x_{t-1}|x_t, x_0) = \mathcal{N}(\tilde{\mu}_t, \tilde{\beta}_t I)$. Сеть аппроксимирует его.</li><li><strong>Параметризация шума и $L_{\text{simple}}$:</strong> Сеть предсказывает шум $\epsilon_\theta(x_t, t)$. Лосс: $\mathcal{L}_{\text{simple}} = \mathbb{E}[\|\epsilon - \epsilon_\theta(x_t, t)\|^2]$.</li><li><strong>Score Matching:</strong> $\epsilon_\theta \propto -\nabla_{x_t}\log p_t(x_t)$. Диффузия эквивалентна стохастическим ДУ (SDE).</li><li><strong>DDIM:</strong> Детерминированный ODE-сэмплер ($\sigma=0$), ускоряющий генерацию до 20–50 шагов и обеспечивающий обратимость (Inversion).</li><li><strong>Classifier-Free Guidance:</strong> Экстраполяция $\epsilon_{\text{uncond}} + s(\epsilon_{\text{cond}} - \epsilon_{\text{uncond}})$ усиливает соответствие промпту ($s > 1$).</li><li><strong>Архитектура U-Net:</strong> ResNet-блоки, Sinusoidal Time Embedding шага $t$ и Cross-Attention с CLIP-эмбеддингами текста.</li><li><strong>Latent Diffusion:</strong> Сжатие VAE в латент $64\times 64$ устраняет избыточность пикселей и ускоряет инференс в десятки раз.</li><li><strong>Сравнение:</strong> Превосходное покрытие мод и стабильное MSE обучение, но медленный итеративный инференс.</li></ol>	AI_Course Block_B Cheatsheet Ticket_12
[Билет 12 (ч.2): Задачи Computer Vision] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Лестница задач:</strong> Классификация $\to$ Локализация $\to$ Детекция (боксы) $\to$ Семантическая сегментация (пиксели) $\to$ Инстанс (маски) $\to$ Паноптическая (Stuff+Things) $\to$ Ключевые точки $\to$ Трекинг.</li><li><strong>Метрики:</strong> $\text{IoU} = \frac{|A \cap B|}{|A \cup B|}$; NMS устраняет перекрытия ($\text{IoU} > 0.5$); $\text{mAP}$ — средняя площадь под PR-кривой.</li><li><strong>Двухстадийные детекторы (Faster R-CNN):</strong> Backbone $\to$ RPN (генерация proposals с якорями) $\to$ RoIAlign (интерполяция) $\to$ головы классификации и регрессии.</li><li><strong>Одностадийные детекторы (YOLO / RetinaNet):</strong> Прямой прогноз классов и рамок за 1 проход. Focal Loss $\text{FL} = -\alpha(1-p_t)^\gamma \log p_t$ устраняет дисбаланс фона.</li><li><strong>DETR:</strong> Transformer без якорей и NMS на базе венгерского алгоритма (Bipartite Matching).</li><li><strong>Сегментация (U-Net, Mask R-CNN):</strong> U-Net с симметричными Skip-Connections; Mask R-CNN с веткой FCN масок. Лоссы: BCE + Dice Loss.</li><li><strong>Ключевые точки и трекинг:</strong> Heatmap-регрессия точнее координат; MOT (SORT с фильтром Калмана, DeepSORT с re-ID признаками).</li></ol>	AI_Course Block_B Cheatsheet Ticket_13
[Билет 13: Рекуррентные сети, LSTM, biLSTM] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Мотивация:</strong> переменная длина $T$, разделение весов во времени (weight sharing), пошаговая память $h_t$.</li><li><strong>Vanilla RNN:</strong> $h_t = \tanh(W_{hh} h_{t-1} + W_{xh} x_t + b_h)$. Развёртка во времени эквивалентна глубокой сети длины $T$.</li><li><strong>BPTT и затухание градиента:</strong> множитель $\prod \text{diag}(1-\tanh^2) W_{hh}^T$. При $\lambda_{\max} < 1$ градиент затухает, при $\lambda > 1$ взрывается (лечится клиппингом).</li><li><strong>Архитектура LSTM:</strong> Cell State $C_t$ (долговременный канал) и Hidden State $h_t$ (кратковременный выход).</li><li><strong>3 гейта LSTM:</strong> Forget $f_t = \sigma(\cdot)$, Input $i_t = \sigma(\cdot)$, Output $o_t = \sigma(\cdot)$.</li><li><strong>Математика памяти:</strong> $C_t = f_t \odot C_{t-1} + i_t \odot \tilde{C}_t$, $h_t = o_t \odot \tanh(C_t)$. Аддитивность даёт $\frac{\partial C_t}{\partial C_{t-1}} = f_t \approx 1$ (Constant Error Carousel).</li><li><strong>biLSTM:</strong> конкатенация прямого $\overrightarrow{h}_t$ и обратного $\overleftarrow{h}_t$. Даёт полный контекст; запрещена для авторегрессии.</li><li><strong>GRU:</strong> 2 гейта ($z_t$ update, $r_t$ reset), объединение $C_t$ и $h_t$, на 25% меньше весов.</li><li><strong>Режимы работы:</strong> Many-to-One (классификация/регрессия), Many-to-Many синхронный (NER, POS), Seq2Seq (перевод).</li><li><strong>Teacher Forcing:</strong> подача истинного $y_{t-1}$ при обучении. Ускоряет сходимость, но порождает Exposure Bias на инференсе.</li></ol>	AI_Course Block_C Cheatsheet Ticket_14
[Билет 14: Механизм внимания в seq2seq] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Проблема Seq2Seq:</strong> сжатие всей последовательности в единственный вектор $h_S$ (бутылочное горлышко при $S > 15$).</li><li><strong>Решение:</strong> сохранение всех состояний $(h_1, \dots, h_S)$ и динамический вектор контекста $c_t = \sum \alpha_{t, i} h_i$.</li><li><strong>3 этапа внимания:</strong> 1) Скоринг $e_{t, i} = \text{score}(s, h_i)$; 2) Softmax по оси $S$: $\alpha_{t, i}$; 3) Взвешенная сумма $c_t = \sum \alpha_{t, i} h_i$.</li><li><strong>Внимание Бахданау (2014):</strong> аддитивный перцептрон $v_a^\top \tanh(W_a s_{t-1} + U_a h_i)$ до шага RNN.</li><li><strong>Внимание Луонга (2015):</strong> мультипликативный скоринг ($s_t^\top h_i$ или $s_t^\top W_a h_i$) после шага RNN.</li><li><strong>Матрица выравнивания:</strong> карта $\alpha_{t, i}$ размера $T \times S$, отражающая синтаксические перестановки слов.</li><li><strong>Global vs Local:</strong> Global охватывает все $S$ токенов ($O(S \cdot T)$); Local фокусируется в окне $[p_t - D, p_t + D]$ ($O(D \cdot T)$).</li><li><strong>Путь градиента:</strong> сокращение расстояния между любыми токенами с $O(S)$ до прямого контакта $O(1)$.</li><li><strong>Связь с Transformer:</strong> внимание доказало самодостаточность («Attention is all you need»), устранив необходимость в RNN.</li></ol>	AI_Course Block_C Cheatsheet Ticket_15
[Билет 15: Архитектура Transformer] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Суть:</strong> «Attention Is All You Need» (2017) — отказ от RNN/CNN, параллелизм на GPU, длина пути $O(1)$.</li><li><strong>Общая схема:</strong> Энкодер ($N=6$) строит контекст; декодер ($N=6$) авторегрессионно генерирует токены.</li><li><strong>Блок Энкодера:</strong> Multi-Head Self-Attention + Position-wise FFN ($d \to 4d \to d$) с Residual и LayerNorm.</li><li><strong>Блок Декодера:</strong> Masked Self-Attention (с причинной маской) + Cross-Attention ($Q$ от декодера, $K,V$ от энкодера) + FFN.</li><li><strong>LayerNorm vs BatchNorm:</strong> LayerNorm считает статистики по каналам одного токена независимо от $B$. Pre-LN — современный стандарт стабильности.</li><li><strong>Residual Connections:</strong> $x + F(x)$ даёт градиентный тракт $I + \frac{\partial F}{\partial x}$, защищая от затухания.</li><li><strong>Позиционное кодирование:</strong> внимание не учитывает порядок; к эмбеддингам прибавляют $PE$. RoPE — современный поворотный аналог.</li><li><strong>Сквозной поток:</strong> Токены $\to$ Embeddings + PE $\to$ Encoder $\to$ Decoder (авторегрессия) $\to$ Linear $\to$ Softmax.</li></ol>	AI_Course Block_C Cheatsheet Ticket_16
[Билет 16: Внимание и самовнимание (Q, K, V, маски)] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Интуиция Q, K, V:</strong> Дифференцируемый поиск. $Q$ — запрос, $K$ — дескриптор, $V$ — значение.</li><li><strong>Проекции:</strong> $Q = X W^Q, K = X W^K, V = X W^V$. Независимость матриц обеспечивает асимметрию связей.</li><li><strong>Формула Attention:</strong> $\text{softmax}\left(\frac{Q K^\top}{\sqrt{d_k}}\right) V$. Время $O(T^2 d)$, память $O(T^2)$.</li><li><strong>Масштабирование $\sqrt{d_k}$:</strong> $\text{Var}(q \cdot k) = d_k$. Без деления Softmax насыщается, градиенты затухают. Деление даёт $\text{Var}=1$.</li><li><strong>Multi-Head:</strong> разбиение на $h$ голов ($d_k = d_{\text{model}}/h$) для отслеживания синтаксиса и контекста.</li><li><strong>Маски:</strong> Padding Mask (зануляет pad через $-\infty$) и Causal Mask (верхнетреугольная $-\infty$ в декодере).</li><li><strong>KV-кэш:</strong> MHA (полный) $\to$ MQA (1 пара $K,V$) $\to$ GQA (группировка $Q$, стандарт LLaMA-3).</li><li><strong>FlashAttention:</strong> блочный тайлинг в SRAM GPU без материализации $T \times T$ в HBM, ускорение в 3–5 раз.</li></ol>	AI_Course Block_C Cheatsheet Ticket_17
[Билет 17: LSTM vs Трансформер] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Суть:</strong> LSTM последовательна ($O(T)$ тактов), Трансформер параллелен ($O(1)$). Победа Трансформера обусловлена утилизацией GPU.</li><li><strong>Обучение:</strong> LSTM требует пошагового прохода; Трансформер обрабатывает все $T$ токенов одновременно.</li><li><strong>Путь градиента:</strong> LSTM — $O(T)$ (затухание при $T > 100$); Трансформер — $O(1)$ через прямое внимание.</li><li><strong>Сложность:</strong> LSTM линейна $O(T \cdot d^2)$; Трансформер квадратичен $O(T^2 \cdot d)$. При $T < d$ Трансформер быстрее; при $T \gg d$ тяжелее.</li><li><strong>Инференс:</strong> LSTM имеет $O(1)$ память; Трансформер требует растущий KV-кэш $O(T)$ (гигабайты VRAM).</li><li><strong>Индуктивное смещение:</strong> У LSTM сильное (эффективна на малых рядах); у Трансформера слабое (нужны терабайты данных).</li><li><strong>Критерии выбора:</strong> Трансформер — для LLM, перевода и кода. LSTM — для микроконтроллеров и потоковой телеметрии.</li><li><strong>Новые SSM (Mamba):</strong> объединяют параллельное обучение Трансформера с линейным $O(1)$ инференсом без KV-кэша.</li></ol>	AI_Course Block_C Cheatsheet Ticket_18
[Билет 18: Тексты, токенизация, Word2Vec] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Предобработка:</strong> очистка, удаление стоп-слов, стемминг (отсечение окончаний) vs лемматизация (приведение к словарной форме).</li><li><strong>Токенизация:</strong> слова (проблема OOV), символы, субслова (BPE, WordPiece — баланс словаря и длины без OOV).</li><li><strong>Алгоритм BPE:</strong> итеративное слияние частых пар символов/байтов в словарь $|V|$.</li><li><strong>Эмбеддинги:</strong> One-Hot ортогонален; плотные эмбеддинги ($\mathbb{R}^d$) кодируют семантическую близость через $\cos$.</li><li><strong>Дистрибутивная гипотеза:</strong> «Слово познаётся по его окружению» (Firth, 1957).</li><li><strong>Word2Vec:</strong> CBOW (центр по контексту, быстрее); Skip-Gram (контекст по центру, лучше для редких слов).</li><li><strong>Negative Sampling (SGNS):</strong> замена Softmax на $K$ бинарных классификаций (сглаженное распределение $f(w)^{0.75}$).</li><li><strong>Векторная арифметика:</strong> $\text{Король} - \text{Мужчина} + \text{Женщина} \approx \text{Королева}$ (линейность PMI-матрицы).</li><li><strong>FastText:</strong> представление слова суммой $n$-грамм для устойчивости к опечаткам и OOV.</li></ol>	AI_Course Block_C Cheatsheet Ticket_19
[Билет 19: Машинный перевод, BLEU] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Постановка NMT:</strong> авторегрессионная максимизация условной вероятности $\max \prod P(y_t \mid y_{\lt t}, X)$ через Transformer / Seq2Seq.</li><li><strong>Языковая модель и Перплексия:</strong> оценка естественности текста. Лосс — NLL. Перплексия $\text{PPL} = \exp(\text{NLL})$ — эффективный объём выбора.</li><li><strong>Декодирование:</strong> Greedy Search ($B=1$, быстрый) vs Beam Search ($B > 1$, параллельное удержание $B$ путей с нормализацией длины).</li><li><strong>Сэмплирование:</strong> Температура $T$ ($z_i/T$), Top-$k$ (фиксация числа кандидатов), Top-$p$ Nucleus (динамический порог накопленной вероятности).</li><li><strong>Метрика BLEU:</strong> геометрическое среднее модифицированной точности $n$-грамм ($p_1\dots p_4$) с клиппингом + Brevity Penalty ($\exp(1-r/c)$).</li><li><strong>Недостатки BLEU:</strong> оценивает только точные совпадения, зануляясь на синонимах.</li><li><strong>Альтернативы:</strong> ROUGE (Recall для суммаризации), METEOR (синонимы), chrF (символьные $n$-граммы), BERTScore/COMET (семантика эмбеддингов).</li></ol>	AI_Course Block_C Cheatsheet Ticket_20
[Билет 20: Архитектуры Энкодер, Декодер, Энкодер-Декодер] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Три ветви:</strong> Encoder-only (понимание, двунаправленный), Decoder-only (генерация, причинный), Encoder-Decoder (Text-to-Text).</li><li><strong>BERT (Encoder-only):</strong> двунаправленное внимание. Предобучение: MLM (15% по схеме 80/10/10) + NSP. Токен `[CLS]` для классификации.</li><li><strong>Развитие BERT:</strong> RoBERTa (динамические маски, без NSP), DeBERTa. Задачи: NER, классификация, эмбеддинги.</li><li><strong>GPT / LLaMA (Decoder-only):</strong> причинная маска. Предобучение: CLM (Next Token). Основа современных LLM.</li><li><strong>In-Context Learning:</strong> решение задач через промптинг без обновления весов (Zero-shot / Few-shot).</li><li><strong>T5 (Encoder-Decoder):</strong> двунаправленный энкодер + причинный декодер. Предобучение: Span Corruption. Задачи: перевод, суммаризация.</li><li><strong>LoRA (PEFT):</strong> заморозка $W_0$ и обучение низкоранговой добавки $A \cdot B$ ($r \ll d$). Снижает память на 99.9%.</li></ol>	AI_Course Block_C Cheatsheet Ticket_21
[Билет 21: RL: Строение агента, MDP] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Парадигма RL:</strong> Обучение методом проб и ошибок без учителя. Вызовы: отложенная награда (delayed reward), распределение ответственности (credit assignment), нестационарность данных.</li><li><strong>Цикл взаимодействия:</strong> Шаг $t$: агент в $S_t$ выбирает $A_t \sim \pi(\cdot|S_t)$, среда возвращает $R_{t+1}$ и $S_{t+1} \sim \mathcal{P}(\cdot|S_t, A_t)$. Траектория $\tau = (S_0, A_0, R_1, S_1, \dots)$.</li><li><strong>Марковское свойство:</strong> $\mathbb{P}(S_{t+1}, R_{t+1} \mid S_t, A_t, \dots, S_0, A_0) = \mathbb{P}(S_{t+1}, R_{t+1} \mid S_t, A_t)$. Будущее зависит только от текущего состояния.</li><li><strong>Формализация MDP:</strong> Кортеж $\langle \mathcal{S}, \mathcal{A}, \mathcal{P}, \mathcal{R}, \gamma \rangle$: состояния $\mathcal{S}$, действия $\mathcal{A}$, переходы $\mathcal{P}$, награды $\mathcal{R}$, дисконт $\gamma \in [0, 1)$.</li><li><strong>Дисконтированный доход:</strong> $G_t = \sum_{k=0}^\infty \gamma^k R_{t+k+1} = R_{t+1} + \gamma G_{t+1}$. Ограничивает сумму $G_t \le \frac{R_{\max}}{1 - \gamma}$, задаёт горизонт $H \approx \frac{1}{1 - \gamma}$.</li><li><strong>Стратегия и функции ценности:</strong> Политика $\pi(a|s) = \mathbb{P}(A_t=a|S_t=s)$. State-Value $V^\pi(s) = \mathbb{E}_\pi [G_t \mid S_t = s]$. Action-Value $Q^\pi(s, a) = \mathbb{E}_\pi [G_t \mid S_t=s, A_t=a]$. Связь: $V^\pi(s) = \sum_a \pi(a|s) Q^\pi(s, a)$.</li><li><strong>Exploration vs Exploitation:</strong> Баланс между эксплуатацией найденных решений и поиском новых ($\epsilon$-greedy, Softmax с $\tau$, UCB).</li></ol>	AI_Course Block_D Cheatsheet Ticket_22
[Билет 22 (ч.1): Уравнение Беллмана] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Принцип оптимальности:</strong> Оптимальное поведение на всем горизонте состоит из оптимального первого шага и оптимального поведения из следующего состояния.</li><li><strong>Уравнение ожидания $V^\pi(s)$:</strong> $V^\pi(s) = \sum_a \pi(a|s) \sum_{s'} \mathcal{P}(s'|s,a) [ \mathcal{R}(s, a, s') + \gamma V^\pi(s') ]$. Линейно по $V$.</li><li><strong>Уравнение ожидания $Q^\pi(s, a)$:</strong> $Q^\pi(s, a) = \sum_{s'} \mathcal{P}(s'|s,a) [ \mathcal{R} + \gamma \sum_{a'} \pi(a'|s') Q^\pi(s', a') ]$.</li><li><strong>Матричная форма:</strong> $V^\pi = (I - \gamma \mathcal{P}^\pi)^{-1} \mathcal{R}^\pi$. Точное решение за $O(|\mathcal{S}|^3)$.</li><li><strong>Уравнения оптимальности:</strong> $V^*(s) = \max_a Q^*(s, a) = \max_a \sum_{s'} \mathcal{P} [ \mathcal{R} + \gamma V^*(s') ]$. $Q^*(s, a) = \sum_{s'} \mathcal{P} [ \mathcal{R} + \gamma \max_{a'} Q^*(s', a') ]$. Нелинейны ($\max$).</li><li><strong>Сжимающее отображение:</strong> $\|\mathcal{T}^* U - \mathcal{T}^* V\|_\infty \le \gamma \|U - V\|_\infty$. При $\gamma < 1$ существует единственная $V^*$, итерации сходятся со скоростью $\gamma^k$.</li><li><strong>Backup-диаграммы:</strong> $\bigcirc$ — состояния, $\bullet$ — действия, дуги — усреднение по $\pi$ или выбор $\max$.</li></ol>	AI_Course Block_D Cheatsheet Ticket_23
[Билет 22 (ч.2): Value/Policy Iteration, Монте-Карло] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Каркас GPI:</strong> Чередование Policy Evaluation ($V \to V^\pi$) и Policy Improvement ($\pi \to \text{greedy}(V)$) до сходимости к $(\pi^*, V^*)$.</li><li><strong>Policy Iteration:</strong> Полная оценка $V_{k+1}(s) = \sum \pi \sum \mathcal{P} [ \mathcal{R} + \gamma V_k(s') ]$ и улучшение $\pi'(s) = \arg\max_a \sum \mathcal{P} [ \mathcal{R} + \gamma V(s') ]$.</li><li><strong>Теорема об улучшении стратегии:</strong> Если $Q^\pi(s, \pi'(s)) \ge V^\pi(s) \quad \forall s$, то $V^{\pi'}(s) \ge V^\pi(s)$.</li><li><strong>Value Iteration:</strong> Объединение оценки и улучшения в 1 шаг с оператором $\max$: $V_{k+1}(s) \leftarrow \max_a \sum \mathcal{P} [ \mathcal{R} + \gamma V_k(s') ]$. Сжатие Банаха.</li><li><strong>Методы Монте-Карло:</strong> Обучение без модели по завершённым эпизодам: $V(S_t) \leftarrow V(S_t) + \alpha (G_t - V(S_t))$. Несмещённо, высокая дисперсия.</li><li><strong>First-Visit vs Every-Visit MC:</strong> First-Visit обновляет $V(s)$ только по первому визиту $s$ в эпизоде (несмещённая); Every-Visit — по всем вхождениям (меньше MSE).</li><li><strong>Importance Sampling:</strong> Коррекция распределений весом $\rho_{t:T-1} = \prod_{k=t}^{T-1} \frac{\pi(A_k|S_k)}{b(A_k|S_k)}$. Weighted Importance Sampling стабилизирует дисперсию.</li></ol>	AI_Course Block_D Cheatsheet Ticket_24
[Билет 23: TD-обучение, SARSA, Q-learning] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>TD-обучение:</strong> Обучение без модели с бутстрэпингом: $V(S_t) \leftarrow V(S_t) + \alpha \delta_t$, где $\delta_t = R_{t+1} + \gamma V(S_{t+1}) - V(S_t)$.</li><li><strong>SARSA (On-Policy):</strong> $Q(S_t, A_t) \leftarrow Q(S_t, A_t) + \alpha [ R_{t+1} + \gamma Q(S_{t+1}, A_{t+1}) - Q(S_t, A_t) ]$. Оценивает реальную политику с учётом риска (Cliff Walking).</li><li><strong>Q-Learning (Off-Policy):</strong> $Q(S_t, A_t) \leftarrow Q(S_t, A_t) + \alpha [ R_{t+1} + \gamma \max_a Q(S_{t+1}, a) - Q(S_t, A_t) ]$. Сходится к $Q^*$ независимо от поведенческой стратегии.</li><li><strong>DQN:</strong> Сеть $Q(s, a; \theta)$. Loss: $\mathcal{L} = \mathbb{E}[(r + \gamma(1-d)\max_{a'} Q(s', a'; \theta^-) - Q(s, a; \theta))^2]$.</li><li><strong>Experience Replay:</strong> Буфер $\mathcal{D}$ разрывает автокорреляцию кадров, стабилизируя обучение SGD.</li><li><strong>Target Network $\theta^-$:</strong> Замороженная сеть фиксирует таргет, устраняя эффект «бегущей цели».</li><li><strong>Double DQN:</strong> Разделяет выбор действия ($\arg\max Q(\theta)$) и его оценку ($Q(\theta^-)$), устраняя Overestimation Bias.</li></ol>	AI_Course Block_D Cheatsheet Ticket_25
[Билет 24: Policy Gradient, REINFORCE] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Мотивация Policy-Based:</strong> Прямая параметризация $\pi_\theta(a|s)$. Работа в непрерывных пространствах действий $\mathbb{R}^k$ и поддержка стохастических стратегий (игры с неполной информацией, POMDP).</li><li><strong>Cross-Entropy Method (CEM):</strong> Безградиентная оптимизация: сэмплирование $\theta \sim \mathcal{N}(\mu, \Sigma) \to$ оценка $J(\theta) \to$ отбор элиты $\to$ пересчёт $(\mu, \Sigma)$.</li><li><strong>Теорема Policy Gradient:</strong> $\nabla_\theta J(\theta) = \mathbb{E}_{\tau} [ \nabla_\theta \log P(\tau; \theta) R(\tau) ]$.</li><li><strong>Log-Derivative Trick:</strong> $\nabla_\theta P(\tau) = P(\tau) \nabla_\theta \log P(\tau)$. Динамика среды $\mathcal{P}$ выпадает при дифференцировании: $\nabla_\theta \log P(\tau) = \sum \nabla_\theta \log \pi_\theta(A_t|S_t)$.</li><li><strong>REINFORCE:</strong> $\theta \leftarrow \theta + \alpha \sum_t \nabla_\theta \log \pi_\theta(A_t \mid S_t) G_t$. Повышает вероятности действий с высоким $G_t$.</li><li><strong>Baseline:</strong> $\nabla_\theta \log \pi_\theta (G_t - b(S_t))$ снижает дисперсию без смещения ($\mathbb{E}[\nabla \log \pi \cdot b(s)] \equiv 0$). Оптимум $b(s) = V(s)$.</li><li><strong>PPO:</strong> Клиппинг суррогатной функции $L^{\text{CLIP}} = \hat{\mathbb{E}} [ \min(r_t(\theta)\hat{A}_t, \text{clip}(r_t(\theta), 1-\epsilon, 1+\epsilon)\hat{A}_t) ]$ для стабильности шага.</li></ol>	AI_Course Block_D Cheatsheet Ticket_26
[Билет 25: Value-based vs Policy-based, Actor-Critic] Шпаргалка: Скелет ответа по билету (3:00)	<ol><li><strong>Сравнение парадигм:</strong> Value-based (DQN) оценивает $Q(s, a)$ и берёт $\max$ (только дискретные действия); Policy-based (REINFORCE) параметризует $\pi_\theta(a|s)$ (непрерывные действия, высокая дисперсия).</li><li><strong>Архитектура Actor-Critic:</strong> Актор $\pi_\theta(a|s)$ выбирает действия; Критик $V_\phi(s)$ оценивает их через TD-ошибку $\delta_t = R_{t+1} + \gamma V(S_{t+1}) - V(S_t) \approx A(S_t, A_t)$, снижая дисперсию.</li><li><strong>Advantage Function:</strong> $A(s, a) = Q(s, a) - V(s)$. Показывает превосходство действия над средним исходом ($\mathbb{E}_\pi[A] = 0$).</li><li><strong>Обновление A2C:</strong> Критик: $\min_\phi (R + \gamma V(S') - V_\phi(S))^2$; Актор: $\theta \leftarrow \theta + \alpha \nabla_\theta \log \pi_\theta(A|S) \delta_t + \beta \nabla_\theta \mathcal{H}(\pi)$.</li><li><strong>GAE($\gamma, \lambda$):</strong> Экспоненциальное сглаживание $\hat{A}_t^{\text{GAE}} = \sum (\gamma \lambda)^l \delta_{t+l}$. $\lambda$ балансирует смещение ($\lambda=0$) и дисперсию ($\lambda=1$).</li><li><strong>Soft Actor-Critic (SAC):</strong> Maximum Entropy RL: $\max \mathbb{E}[R + \alpha \mathcal{H}(\pi)]$. Twin Q-сети $\min(Q_1, Q_2)$ и репараметризация стохастического актора.</li><li><strong>Применение:</strong> SOTA-стандарт для робототехники, беспилотных систем и выравнивания языковых моделей (RLHF/PPO).</li></ol>	AI_Course Block_D Cheatsheet Ticket_27
