[Билет 1: Полносвязные сети, Активации, Backprop] Почему категорически нельзя инициализировать все веса нейросети нулями?	<p>При $W=0$ все нейроны слоя получают одинаковые входы $z_i=b_i$ и одинаковые активации. Градиенты $\frac{\partial L}{\partial W_{ij}}$ всех нейронов совпадают: нарушается разрушение симметрии (symmetry breaking). Нейроны обновляются абсолютно одинаково, схлопывая скрытый слой в 1 нейрон.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Почему функция Sigmoid приводит к затуханию градиента в глубоких сетях?	<p>$\sigma'(z) = \sigma(1-\sigma) \le 0.25$. В $L$-слойной сети множитель производных даёт $(\le 0.25)^L$. Для 10 слоёв градиент ослабляется в $10^6$ раз. Кроме того, при $|z| > 4$ функция насыщается и $\sigma'(z) \approx 0$, полностью блокируя градиент.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Как двухслойный MLP математически решает проблему XOR?	<p>Скрытый слой отображает входы $(x_1, x_2)$ в пространство $(h_1, h_2)$: $h_1 = \text{step}(x_1 + x_2 - 0.5)$ (OR), $h_2 = \text{step}(x_1 + x_2 - 1.5)$ (AND). Выходной нейрон $y = \text{step}(h_1 - h_2 - 0.5)$ разделяет точки прямой в плоскости $(h_1, h_2)$.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Что утверждает теорема Цыбенко и почему на практике строят глубокие сети, а не один широкий слой?	<p>Теорема Цыбенко доказывает, что 1 скрытый слой с нелинейностью аппроксимирует любую непрерывную функцию на компакте. Но для сложных функций ширина слоя растёт экспоненциально $O(2^n)$. Глубокие сети ($L \gg 1$) строят иерархию представлений, снижая суммарное число параметров до полиномиального.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Что такое проблема Dying ReLU и как её решают современные функции активации?	<p>Если из-за большого шага bias уходит в сильный минус ($z \le 0$ для всех объектов), то $a=0$ и $g'(z)=0$. Нейрон необратимо прекращает обновляться. Решения: Leaky ReLU ($\alpha z$), ELU, а также GELU и SiLU с гладким ненулевым градиентом при $z<0$.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Как выводится формула градиента по весам $\frac{\partial L}{\partial W^l} = \delta^l (a^{l-1})^\top$?	<p>$\frac{\partial L}{\partial W_{jk}^l} = \frac{\partial L}{\partial z_j^l}\frac{\partial z_j^l}{\partial W_{jk}^l}$. По определению $\frac{\partial L}{\partial z_j^l} = \delta_j^l$. Так как $z_j^l = \sum_m W_{jm}^l a_m^{l-1} + b_j^l$, производная $\frac{\partial z_j^l}{\partial W_{jk}^l} = a_k^{l-1}$. В матричной форме внешнее произведение столбца $\delta^l$ на строку $(a^{l-1})^\top$ даёт $\delta^l (a^{l-1})^\top$.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] В чём математическая разница между инициализацией Xavier (Glorot) и He (Kaiming)?	<p>Xavier рассчитана на симметричные функции (Tanh): $\mathbb{D}[W] = \frac{2}{n_{in}+n_{out}}$. ReLU зануляет половину активаций ($z<0$), снижая дисперсию в 2 раза ($\mathbb{D}[a] = \frac{1}{2}\mathbb{D}[z]$). Инициализация He компенсирует падение удвоенной дисперсией весов: $\mathbb{D}[W] = \frac{2}{n_{in}}$.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Почему Tanh сходится на практике быстрее, чем Sigmoid?	<p>Sigmoid строго положительна ($a > 0$), поэтому градиенты $\frac{\partial L}{\partial W_{ij}} = \delta_i a_j$ для всех входов нейрона имеют одинаковый знак, вызывая зигзагообразную сходимость. Tanh имеет область $(-1, 1)$ и является zero-centered, устраняя систематический сдвиг знака градиентов.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Почему связка Softmax + Categorical Cross-Entropy даёт градиент $(\hat{y} - y)$?	<p>Для $L = -\sum_k y_k \log \hat{y}_k$ и $\hat{y}_i = \frac{e^{z_i}}{\sum e^{z_j}}$ производная софтмакса $\frac{\partial \hat{y}_k}{\partial z_i} = \hat{y}_i(\delta_{ik} - \hat{y}_k)$. При подстановке в цепное правило нелинейности взаимно сокращаются, давая точный линейный остаток $\frac{\partial L}{\partial z_i} = \hat{y}_i - y_i$.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Что такое Gradient Clipping и как он предотвращает взрыв градиентов?	<p>При отсечении по норме, если $\|g\|_2 > c_{\text{thresh}}$, вектор градиента масштабируется: $g \leftarrow g \cdot \frac{c_{\text{thresh}}}{\|g\|_2}$. Направление антиградиента строго сохраняется, а длина шага ограничивается $\eta \cdot c_{\text{thresh}}$.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Почему нельзя использовать линейную функцию активации $g(z) = z$ во всех слоях сети?	<p>Композиция линейных слоёв $W^L(\dots(W^1 x + b^1)\dots) + b^L = (W^L \dots W^1)x + b_{\text{eff}} = W_{\text{eff}} x + b_{\text{eff}}$ эквивалентна одной линейной модели. Сеть любой глубины теряет способность моделировать нелинейные границы.</p>	AI_Course Block_A Ticket_01
[Билет 1: Полносвязные сети, Активации, Backprop] Как вектор bias $b$ влияет на разделяющую гиперплоскость нейрона?	<p>В уравнении $w^\top x + b = 0$ вектор $w$ задаёт ориентацию (нормаль), а расстояние от начала координат до плоскости равно $d = \frac{|b|}{\|w\|_2}$. При $b=0$ гиперплоскость проходит строго через начало координат, что блокирует произвольные сдвиги границы.</p>	AI_Course Block_A Ticket_01
[Билет 2: Автодифференцирование, PINN] Почему автодифференцирование — это не численное и не символьное дифференцирование?	<p>Численное дифференцирование аппроксимирует производную разностной сеткой $\frac{f(x+\epsilon)-f(x)}{\epsilon}$, давая погрешность округления. Символьное строит аналитические деревья выражений, страдая от экспоненциального разрастания формул. Autodiff вычисляет точные числовые значения производных элементарных операций в точке, применяя Chain Rule на графе без символьного разрастания с машинной точностью.</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] В чём математическая разница между Forward-mode и Reverse-mode Autodiff?	<p>Forward-mode дифференцирует граф от входов к выходам через JVP ($J v$), требуя $n_{in}$ проходов для полного Якобиана. Reverse-mode фиксирует скалярный выход и переносит сопряжённые переменные от выходов к входам через VJP ($u^\top J$), находя градиенты по всем $P$ параметрам за 1 обратный проход ($O(1)$).</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] Почему в PINN категорически запрещено использовать ReLU для уравнений второго порядка?	<p>Для операторов 2-го порядка ($\Delta u, u_{xx}$) вторая производная $\text{ReLU}''(z) \equiv 0$ почти всюду. При использовании ReLU невязка $\mathcal{L}_{\text{PDE}}$ теряет градиент по весам ($\nabla_\theta \mathcal{L}_{\text{PDE}} \equiv 0$), и сеть не способна выучить физику. Требуются гладкие $C^2$-активации ($\tanh$, $\text{SiLU}$, $\text{GELU}$, $\sin$).</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] Как дуальные числа позволяют вычислять точные производные в Forward-mode?	<p>Дуальное число $x + \dot{x}\epsilon$ ($\epsilon^2=0$) при подстановке в $f(x)$ даёт $f(x) + f'(x)\dot{x}\epsilon$. Перегрузка арифметических операций автоматически накапливает значение функции в действительной части и точную производную в коэффициенте при $\epsilon$.</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] Зачем в PyTorch нужен параметр create_graph=True при вычислении производных в PINN?	<p>В PINN производные выхода по координатам ($u_x = \frac{\partial u}{\partial x}$) сами входят в функцию потерь $\mathcal{L}_{\text{PDE}}$. Параметр `create_graph=True` сохраняет вычислительный граф операции дифференцирования, позволяя взять вторую производную при обратном распространении ошибки по весам $\theta$.</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] Как балансировать веса компонентов Loss ($w_{\text{data}}, w_{\text{PDE}}, w_{\text{BC}}$) в PINN?	<p>Компоненты Loss часто имеют градиенты несопоставимой магнитуды (stiff gradients). Методы балансировки: (1) Learning Rate Annealing (выравнивание норм градиентов); (2) SoftAdapt; (3) аналитическое встраивание граничных условий через ansatz $\hat{u} = g + \phi \mathcal{N}_\theta$ (Hard BC constraints).</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] Что такое точки коллокации (collocation points) и как они выбираются?	<p>Точки коллокации — координаты $(x_i, t_i)$ внутри расчётной области, где минимизируется невязка PDE. Они не требуют построения сетки и сэмплируются квазислучайно: Latin Hypercube Sampling (LHS), сетки Соболя или адаптивный ресэмплинг по зонам высокой невязки.</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] В чём уникальное преимущество PINN при решении обратных задач (Inverse Problems)?	<p>В обратных задачах неизвестные физические коэффициенты (вязкость $\nu$, теплопроводность $\alpha$) объявляются обучаемыми параметрами `nn.Parameter`. Они оптимизируются градиентным спуском одновременно с весами сети через общий $\mathcal{L}_{\text{total}}$ без усложнения пайплайна.</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] Что такое VJP и JVP и как они сопоставляются с математическими операциями?	<p><strong>JVP (Forward-mode)</strong> — умножение матрицы Якоби на вектор $J v \in \mathbb{R}^m$ (направленная производная). <strong>VJP (Reverse-mode)</strong> — умножение строки на Якобиан $u^\top J \in \mathbb{R}^n$ (перенос градиентов выхода на входы).</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] Почему Reverse-mode требует $O(N)$ оперативной памяти относительно размера графа?	<p>Для вычисления локальных производных на обратном шаге (например, $\frac{\partial (uv)}{\partial u} = v$) алгоритм должен знать точные значения промежуточных активаций. Все тензоры сохраняются в памяти прямого прохода ($O(N)$), для экономии применяют Gradient Checkpointing.</p>	AI_Course Block_A Ticket_02
[Билет 2: Автодифференцирование, PINN] Можно ли обучить PINN абсолютно без эмпирических данных ($w_{\text{data}} = 0$)?	<p>Да. Если краевая задача корректно поставлена по Адамару (заданы PDE, BC и IC), система замкнута. Обучение на $\mathcal{L}_{\text{PDE}} + \mathcal{L}_{\text{BC}} + \mathcal{L}_{\text{IC}}$ находит точное непрерывное решение без экспериментальных замеров поля.</p>	AI_Course Block_A Ticket_02
[Билет 3: Loss-функции, MLE, MAP / L2] Как метод максимального правдоподобия (MLE) связан с минимизацией MSE?	<p>При аддитивном некоррелированном гауссовском шуме $\epsilon \sim \mathcal{N}(0, \sigma^2)$ логарифм правдоподобия равен $\log L(w) = -\frac{N}{2}\log(2\pi\sigma^2) - \frac{1}{2\sigma^2}\sum (y_i - f(x_i))^2$. Константы не влияют на аргумент максимума, поэтому максимизация $\log L(w)$ математически строго тождественна минимизации суммы квадратов остатков $\sum (y_i - f(x_i))^2 = N \cdot \text{MSE}$.</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] Почему априорное распределение Гаусса над весами эквивалентно L2-регуляризации, а Лапласа — L1?	<p>В схеме MAP максимизируется $\log L(w) + \log p(w)$. Гауссовский априор $p(w) \propto e^{-\frac{\|w\|_2^2}{2\sigma_w^2}}$ даёт логарифм $-\frac{\|w\|_2^2}{2\sigma_w^2} + C$, что в оптимизации задаёт штраф за $L_2$-норму (Weight Decay). Априор Лапласа $p(w) \propto e^{-\frac{\|w\|_1}{b_w}}$ порождает штраф $-\frac{\|w\|_1}{b_w} + C$, в точности соответствующий $L_1$-регуляризации Lasso.</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] Почему нельзя использовать MSE для обучения классификатора с сигмоидой на выходе?	<p>Для $\mathcal{L} = \frac{1}{2}(\sigma(z)-y)^2$ градиент по логиту равен $(\sigma(z)-y)\sigma'(z)$. При грубой ошибке (например, $y=1, z=-10 \implies \sigma(z) \approx 0$) множитель $\sigma'(z) \approx 0$ зануляет градиент: сеть не обучается при максимальной ошибке. В связке с Cross-Entropy производная $\sigma'$ сокращается, давая градиент $\sigma(z) - y = -1$.</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] Что такое LogSumExp трюк и как он предотвращает численный underflow в Cross-Entropy?	<p>Прямой расчёт $\log\sum e^{z_j}$ приводит к переполнению float при $z > 88$. Трюк LogSumExp вычитает максимум $c = \max_k z_k$: $\log(\sum e^{z_j}) = c + \log(\sum e^{z_j - c})$. Максимальный показатель экспоненты равен 0, что гарантирует стабильность вычислений без переполнения.</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] Почему минимум MSE — это условное среднее $\mathbb{E}[y|x]$, а MAE — условная медиана $\text{Med}(y|x)$?	<p>Дифференцируя $\mathbb{E}[(y-c)^2]$ по $c$, получаем $-2\mathbb{E}[y-c] = 0 \implies c^* = \mathbb{E}[y|x]$. Для MAE дифференцирование $\mathbb{E}[|y-c|]$ даёт $P(y < c) - P(y > c) = 0 \implies P(y \le c^*) = 0.5 \implies c^* = \text{Med}(y|x)$.</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] Как дивергенция Кульбака-Лейблера связана с перекрёстной энтропией (Cross-Entropy)?	<p>$D_{\text{KL}}(P \parallel Q) = \sum P \log\frac{P}{Q} = -H(P) + H(P, Q)$. Так как распределение истинных меток фиксировано ($H(P) = \text{const}$), минимизация Cross-Entropy $H(P, Q)$ тождественна минимизации KL-дивергенции от истинного распределения до модельного.</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] Зачем нужен параметр $\gamma$ в Focal Loss и как он решает проблему дисбаланса классов?	<p>В детекторах миллионы простых фоновых примеров ($p_t \ge 0.95$) забивают градиент редких объектов. Множитель $(1 - p_t)^\gamma$ при $\gamma = 2$ подавляет ошибку простого примера в $(1 - 0.95)^2 = 400$ раз, сохраняя веса трудных объектов ($p_t = 0.2 \implies 0.64$).</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] В чём преимущество Huber Loss над MSE и MAE в задачах детекции (регрессия bounding box)?	<p>При малых ошибках ($|e| \le \delta$) Huber Loss квадратичен ($\frac{1}{2}e^2$), обеспечивая гладкую сходимость в нуле без осцилляций MAE. При больших ошибках ($|e| > \delta$) он линеен, защищая оптимизатор от взрыва градиентов на грубых аномалиях разметки (в отличие от MSE).</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] Что такое Label Smoothing и как он предотвращает переобучение модели (Overconfidence)?	<p>Для достижения вероятности 1 в Softmax логиты должны стремиться к $+\infty$, раздувая веса. Label Smoothing заменяет one-hot на $y_k^{\text{smooth}} = (1 - \epsilon)y_k + \frac{\epsilon}{K}$. Модель предсказывает ограниченную вероятность $< 1$, удерживая нормы весов и регуляризуя сеть.</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] В чём концептуальная разница между MLE и MAP оценками?	<p>MLE максимизирует правдоподобие данных $\arg\max \log p(\mathcal{D}|\theta)$ и опирается только на выборку. MAP максимизирует апостериорную вероятность $\arg\max [\log p(\mathcal{D}|\theta) + \log p(\theta)]$, где априор $p(\theta)$ выступает регуляризатором сложности весов.</p>	AI_Course Block_A Ticket_03
[Билет 3: Loss-функции, MLE, MAP / L2] Почему Cross-Entropy в связке с Softmax выпукла относительно логитов?	<p>$\mathcal{L}(z) = -\sum y_k z_k + \log(\sum e^{z_j})$. Первое слагаемое линейно, а второе имеет матрицу Гессе $H = \text{diag}(p) - p p^\top$. Для любого $v$: $v^\top H v = \mathbb{D}_p[v] \ge 0$. Гессиан неотрицательно определен, что гарантирует строгую выпуклость и единственный минимум.</p>	AI_Course Block_A Ticket_03
[Билет 4: Слои свёрточных сетей] Почему в глубоком обучении операцию называют «свёрткой», хотя математически это кросс-корреляция?	<p>В математическом анализе свёртка переворачивает ядро ($(f * g)(t) = \int f(\tau) g(t-\tau) d\tau$). В нейросетях ядро не переворачивается: $O(i,j) = \sum I(i+m, j+n) K(m,n)$, что является кросс-корреляцией. Так как веса ядра инициализируются случайно и настраиваются градиентным спуском, сеть сама выучит перевёрнутый фильтр при необходимости.</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Почему стек из двух последовательных свёрток $3\times3$ эффективнее одной свёртки $5\times5$?	<p>1. <strong>Поле зрения:</strong> $RF = 1 + (3-1) + (3-1) = 5\times5$ (в точности равно $5\times5$).<br> 2. <strong>Параметры:</strong> $2 \times (3^2 C^2) = 18 C^2$ против $25 C^2$ (экономия $28\%$ весов и FLOPs).<br> 3. <strong>Нелинейность:</strong> 2 активации ReLU вместо 1, что существенно повышает выразительность модели.</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Зачем нужна свёртка $1\times1$ (Pointwise) и как она используется в архитектурах?	<p>Свёртка $1\times1$ вычисляет линейную комбинацию каналов для каждого пикселя: (1) сжимает или расширяет число каналов $C_{in} \to C_{out}$ без изменения пространственного разрешения $H \times W$; (2) используется в Bottleneck блоках ResNet и Inception для снижения вычислительной сложности; (3) добавляет дополнительную нелинейность.</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Как меняется поведение BatchNorm в режимах train и eval?	<p>В режиме `train` среднее $\mu_B$ и дисперсия $\sigma_B^2$ вычисляются динамически по текущему мини-батчу, обновляя скользящие статистики $\mu_{\text{run}}, \sigma^2_{\text{run}}$. В режиме `eval` нормализация выполняется по фиксированным накопленным $\mu_{\text{run}}, \sigma^2_{\text{run}}$, обеспечивая детерминированный инференс.</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Что произойдёт, если подать в BatchNorm батч размера $N=1$ при обучении?	<p>Если $N=1$ и пространственный размер $H=W=1$, выборочная дисперсия $\sigma_B^2 = 0$. При делении на $\sqrt{0+\epsilon}$ значение зануляется, и PyTorch генерирует ошибку. При $H,W > 1$ статистика считается по пикселям, но оценка дисперсии остаётся зашумлённой.</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Что такое Dilated (дырчатая) свёртка и зачем она нужна в сегментации (DeepLab)?	<p>Dilated свёртка вставляет $D-1$ нулей между весами ядра, расширяя эффективный размер $K_{eff} = K + (K-1)(D-1)$ без роста числа параметров. В задачах семантической сегментации это позволяет экспоненциально растить рецептивное поле без снижения разрешения карты признаков ($H \times W = \text{const}$).</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] В чём отличие MaxPooling от AveragePooling и когда предпочтителен GlobalAveragePooling?	<p>MaxPooling выбирает максимум (сильнейший признак, устойчивость к сдвигам). AveragePooling усредняет окно. GlobalAveragePooling (GAP) усредняет всю карту $H \times W$ в одно число на канал, заменяя тяжёлые FC-слои ($0$ весов) и снимая ограничение на входной размер изображения.</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Как Transposed Convolution восстанавливает разрешение и почему возникают «шахматные» артефакты?	<p>ConvTranspose2d проецирует входные пиксели через ядро с шагом $S$. Если размер ядра $K$ не делится нацело на stride $S$ (например, $K=3, S=2$), неравномерное перекрытие окон создаёт периодические полосы — шахматные артефакты. Решение: `Bilinear Upsample` + `Conv2d`.</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Почему в свёрточных слоях перед BatchNorm обычно отключают смещение (bias=False)?	<p>BatchNorm центрирует вход: $x - \mu_B = (\tilde{x} + b) - (\mu_{\tilde{x}} + b) = \tilde{x} - \mu_{\tilde{x}}$. Смещение $b$ математически полностью аннулируется вычитанием среднего. Роль сдвига берёт на себя обучаемый параметр $\beta$ самого BatchNorm, поэтому bias в `Conv2d` избыточен.</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Как вычисляется эффективный размер ядра для Dilated свёртки?	<p>$K_{eff} = K + (K - 1)(D - 1)$. Между $K$ весовыми коэффициентами вставляется $K-1$ промежутков по $D-1$ нулей. Для $K=3$ при $D=4$: $K_{eff} = 3 + 2 \times 3 = 9$ (ядро покрывает сетку $9 \times 9$ при 9 весах).</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] В чём разница между трансляционной эквивариантностью свёртки и инвариантностью пулинга?	<p><strong>Эквивариантность свёртки:</strong> сдвиг объекта на входе на 5 пикселей сдвигает карту откликов ровно на 5 ячеек ($f(T(x)) = T(f(x))$). <strong>Инвариантность пулинга:</strong> малый сдвиг поглощается операцией $\max$, оставляя выход неизменным ($f(T(x)) = f(x)$).</p>	AI_Course Block_A Ticket_04
[Билет 4: Слои свёрточных сетей] Как Depthwise Separable свёртка разделяет пространственную и канальную фильтрацию?	<p>1. <strong>Depthwise:</strong> независимая 2D-свёртка $K \times K \times 1$ по каждому каналу (пространственная фильтрация).<br> 2. <strong>Pointwise:</strong> свёртка $1 \times 1 \times C_{in} \times C_{out}$ (канальная проекция). Снижает сложность с $O(K^2 C_{in} C_{out})$ до $O(K^2 C_{in} + C_{in} C_{out})$.</p>	AI_Course Block_A Ticket_04
[Билет 5: Архитектуры CNN, Transfer Learning] В чём суть проблемы деградации глубоких сетей и почему это не Overfitting?	<p>При увеличении глубины обычной сети (Plain Net) с 20 до 56 слоёв ошибка возрастает как на тесте, так и <strong>на обучающей выборке (Train Error)</strong>. При Overfitting ошибка на Train стремится к 0. В случае деградации модель теряет способность к оптимизации из-за затухания и разрушения градиента в глубоком графе.</p>	AI_Course Block_A Ticket_05
[Билет 5: Архитектуры CNN, Transfer Learning] Напишите формулу блока ResNet и объясните, как слагаемое +I спасает градиент.	<p>$y = \mathcal{F}(x) + x \implies \frac{\partial \mathcal{L}}{\partial x} = \frac{\partial \mathcal{L}}{\partial y}(\frac{\partial \mathcal{F}}{\partial x} + \mathbf{I}) = \frac{\partial \mathcal{L}}{\partial y}\frac{\partial \mathcal{F}}{\partial x} + \frac{\partial \mathcal{L}}{\partial y}$. Единичная матрица $\mathbf{I}$ формирует прямой шунт (highway), передающий сигнал ошибки верхнего уровня напрямую к нижним слоям без затухания.</p>	AI_Course Block_A Ticket_05
[Билет 5: Архитектуры CNN, Transfer Learning] Почему два последовательных слоя свёртки 3×3 лучше одного слоя 5×5?	<p>1. <strong>Поле зрения:</strong> $RF = 1 + (3-1) + (3-1) = 5\times5$ (совпадает с $5\times5$).<br> 2. <strong>Параметры:</strong> $2 \times (3^2 C^2) = 18 C^2$ против $25 C^2$ (экономия $28\%$).<br> 3. <strong>Выразительность:</strong> Дополнительная нелинейность ReLU между слоями повышает ёмкость модели.</p>	AI_Course Block_A Ticket_05
[Билет 5: Архитектуры CNN, Transfer Learning] Зачем в блоке Inception и ResNet Bottleneck используется свёртка 1×1?	<p>Свёртка $1\times1$ вычисляет линейную комбинацию каналов. Она используется для <strong>сжатия числа каналов</strong> перед ресурсоёмкой свёрткой $3\times3$ (снижая FLOPs на порядок) и последующего восстановления размерности на выходе блока.</p>	AI_Course Block_A Ticket_05
[Билет 5: Архитектуры CNN, Transfer Learning] Чем residual connection в ResNet отличается от конкатенации в DenseNet?	<p>В ResNet выходы складываются поэлементно: $y = \mathcal{F}(x) + x$ (число каналов не меняется). В DenseNet выходы конкатенируются по оси каналов: $y = [\mathcal{F}(x), x]$, сохраняя все исходные карты признаков, но линейно наращивая число каналов с каждым слоем (Growth Rate $k$).</p>	AI_Course Block_A Ticket_05
[Билет 5: Архитектуры CNN, Transfer Learning] Почему в современных CNN отказались от полносвязных слоев (FC) в пользу Global Average Pooling (GAP)?	<p>В AlexNet и VGG-16 слои FC6/FC7 занимали до 90% параметров сети, вызывая переобучение и требуя сотни мегабайт. GAP усредняет карту $H \times W$ в одно число на канал: содержит <strong>0 параметров</strong> и снимает ограничение на фиксированный размер входа.</p>	AI_Course Block_A Ticket_05
